ID,density,gas_v_stp_v,surface,volum_access,PLD,LCD,valfraction,C,H,N,O,F,Cl,Br,total_unsaturation,per_c_unsaturation,electric_atom_to_total,weighted_electric_per_atom
0 1 1 5 2,0.627345,123.5203992,3760.47,1614.02,13.55647,14.82071,0.44358,60,60,12,0,0,12,0,31,0.52,0.17,0.5
0 1 1 5 3,0.870774,84.20474359,2634.6,1584.41,13.55426,14.82071,0.43544,60,60,12,0,0,0,12,31,0.52,0.17,0.48
0 1 1 5 4,0.520807,133.8099963,4535.9,1672.24,13.55647,14.82071,0.45958,60,60,12,12,0,0,0,37,0.62,0.17,0.54
0 1 1 5 5,0.526328,136.3656708,4506.44,1653.54,13.55647,14.82071,0.45444,60,72,12,12,0,0,0,31,0.52,0.15,0.5
0 1 1 5 6,0.515419,129.7471219,4591.97,1632.87,13.55647,14.82071,0.44876,60,72,24,0,0,0,0,37,0.62,0.15,0.46
0 1 1 5 7,0.520939,140.1194396,4580.66,1610.9,13.555,14.79924,0.44272,60,84,24,0,0,0,0,31,0.52,0.14,0.43
0 1 1 5 8,0.685131,109.4910951,3449.32,1495.26,13.09462,14.64517,0.41094,60,60,24,24,0,0,0,43,0.72,0.29,0.93
0 1 1 5 9,0.504488,130.3113346,4594.02,1608.28,13.55647,14.82071,0.442,72,72,12,0,0,0,0,43,0.6,0.08,0.23
0 1 1 6 0,0.221069,123.3070547,7476.76,6624.73,26.6061,27.61169,0.7058,84,72,12,0,0,0,0,55,0.65,0.07,0.21
0 1 1 6 1,0.259261,118.415602,6550.92,6521.86,26.6061,27.61169,0.69484,84,60,12,0,12,0,0,55,0.65,0.14,0.5
0 1 1 6 2,0.294195,116.5307994,5893.04,6403.78,26.60857,27.56584,0.68226,84,60,12,0,0,12,0,55,0.65,0.14,0.43
0 1 1 6 3,0.388563,85.42540456,4505.01,6349.34,26.6061,27.46424,0.67646,84,60,12,0,0,0,12,55,0.65,0.14,0.41
0 1 1 6 4,0.252894,120.1707849,6740.54,6504.78,26.6061,27.61169,0.69302,84,60,12,12,0,0,0,61,0.73,0.14,0.46
0 1 1 6 5,0.255034,127.4476635,6843.89,6470.43,26.46158,27.57813,0.68936,84,72,12,12,0,0,0,55,0.65,0.13,0.43
0 1 1 6 6,0.250805,124.137083,6895.58,6453.16,26.33291,27.57673,0.68752,84,72,24,0,0,0,0,61,0.73,0.13,0.4
0 1 1 6 7,0.252945,131.0013228,6870.11,6407.91,25.55982,26.65254,0.6827,84,84,24,0,0,0,0,55,0.65,0.12,0.38
0 1 1 6 8,0.316596,127.9953937,5676.34,6223.38,24.72509,25.9244,0.66304,84,60,24,24,0,0,0,67,0.8,0.25,0.81
0 1 1 6 9,0.246568,127.4408008,7083.48,6400.59,26.33291,27.57673,0.68192,96,72,12,0,0,0,0,67,0.7,0.07,0.2
0 1 1 9 0,0.454795,122.0140386,4583.47,1843.37,15.08332,16.44447,0.46176,72,60,12,0,0,0,0,49,0.68,0.08,0.25
0 1 1 9 1,0.544593,116.4848348,3540.76,1802.33,15.08495,16.44501,0.45148,72,48,12,0,12,0,0,49,0.68,0.17,0.58
0 1 1 9 2,0.626728,113.2131622,2855.21,1751.63,15.08495,16.16038,0.43878,72,48,12,0,0,12,0,49,0.68,0.17,0.5
0 1 1 9 3,0.848608,80.62484485,2065.26,1728.08,15.08495,16.00031,0.43288,72,48,12,0,0,0,12,49,0.68,0.17,0.48
0 1 1 9 4,0.529623,115.6839546,3597.79,1794.42,15.08495,16.44501,0.4495,72,48,12,12,0,0,0,55,0.76,0.17,0.54
0 1 1 9 5,0.534654,116.3284328,3404.54,1784.92,15.08532,16.34778,0.44712,72,60,12,12,0,0,0,49,0.68,0.15,0.5
0 1 1 9 6,0.524711,119.3193034,3463.83,1784.52,15.08495,16.44501,0.44702,72,60,24,0,0,0,0,55,0.76,0.15,0.46
0 1 1 9 7,0.529743,110.0934287,3750.28,1681.53,14.33609,15.56345,0.42122,72,72,24,0,0,0,0,49,0.68,0.14,0.43
0 1 1 9 8,0.679399,100.3145898,2596.51,1580.45,13.48548,15.34187,0.3959,72,48,24,24,0,0,0,61,0.85,0.29,0.93
0 1 1 9 9,0.514748,120.2082536,3463.32,1760.57,15.08495,16.25967,0.44102,84,60,12,0,0,0,0,61,0.73,0.08,0.23
 0  1  1 10  0,0.396459,133.03472,6426.26,1965.46,14.01908,15.18594,0.49436,60,60,12,0,0,0,0,37,0.62,0.09,0.27
 0  1  1 10  1,0.486624,114.6837897,5201,1876.95,13.29475,14.82327,0.4721,60,48,12,0,12,0,0,37,0.62,0.18,0.64
 0  1  1 10  2,0.569097,102.7310408,4385.11,1770.88,12.75464,14.42207,0.44542,60,48,12,0,0,12,0,37,0.62,0.18,0.55
 0  1  1 10  3,0.791885,71.54274039,3146.3,1729.37,12.56193,14.2543,0.43498,60,48,12,0,0,0,12,37,0.62,0.18,0.53
 0  1  1 10  4,0.471593,115.0922336,5351.27,1860.42,13.19824,14.7496,0.46794,60,48,12,12,0,0,0,43,0.72,0.18,0.59
 0  1  1 10  5,0.476646,115.8868759,5249.65,1830.68,13.56047,14.97533,0.46046,60,60,12,12,0,0,0,37,0.62,0.17,0.54
 0  1  1 10  6,0.466662,122.68669,5303.23,1831.87,13.14036,14.70582,0.46076,60,60,24,0,0,0,0,43,0.72,0.17,0.5
 0  1  1 10  7,0.471714,123.0770845,5797.29,1773.43,11.3588,13.53835,0.44606,60,72,24,0,0,0,0,37,0.62,0.15,0.46
 0  1  1 10  8,0.621983,108.9744781,4277.46,1621.55,10.53162,12.46687,0.40786,60,48,24,24,0,0,0,49,0.82,0.31,1
 0  1  1 10  9,0.456658,120.6260391,5411.75,1780.5,12.85101,14.49169,0.44784,72,60,12,0,0,0,0,49,0.68,0.08,0.25
 0  1  1 11  0,0.334785,131.9320581,6586.71,2378.64,15.09005,17.33341,0.59584,36,36,24,0,0,0,0,31,0.86,0.25,0.75
 0  1  1 11  1,0.424582,122.3074644,5533.53,2270.22,15.09005,17.30748,0.56868,36,24,24,0,12,0,0,31,0.86,0.38,1.25
 0  1  1 11  2,0.506717,122.2077037,4868.94,2149.18,15.0873,16.76321,0.53836,36,24,24,0,0,12,0,31,0.86,0.38,1.12
 0  1  1 11  3,0.728594,82.50769025,3408.42,2098.32,15.08462,16.56663,0.52562,36,24,24,0,0,0,12,31,0.86,0.38,1.1
 0  1  1 11  4,0.409612,131.434328,5783.42,2252.17,15.09053,17.21244,0.56416,36,24,24,12,0,0,0,37,1.03,0.38,1.19
 0  1  1 11  5,0.414643,133.4428879,5568.32,2230.86,15.0896,16.6299,0.55882,36,36,24,12,0,0,0,31,0.86,0.33,1.06
 0  1  1 11  6,0.4047,137.9442087,5771.07,2224.31,15.08893,17.04299,0.55718,36,36,36,0,0,0,0,37,1.03,0.33,1
 0  1  1 11  7,0.409732,138.2469523,5740.1,2180.08,14.67981,16.10603,0.5461,36,48,36,0,0,0,0,31,0.86,0.3,0.9
 0  1  1 11  8,0.559387,130.6688025,4332.76,2009.54,13.8437,15.60811,0.50338,36,24,36,24,0,0,0,43,1.19,0.5,1.6
 0  1  1 11  9,0.394737,134.1934346,6072.6,2162.67,15.09,16.76136,0.54174,48,36,24,0,0,0,0,43,0.9,0.22,0.67
 0  1  1 12  0,0.270298,136.5960534,7720.25,2500.31,15.07203,17.33569,0.62724,36,48,12,0,0,0,0,19,0.53,0.12,0.38
 0  1  1 12  1,0.360227,131.9996274,6023.69,2417.48,15.0718,17.30455,0.60646,36,36,12,0,12,0,0,19,0.53,0.25,0.88
 0  1  1 12  2,0.442483,134.145769,5102.16,2315.99,15.07414,16.9607,0.581,36,36,12,0,0,12,0,19,0.53,0.25,0.75
 0  1  1 12  3,0.664687,89.138038,3451.21,2270.07,15.07415,16.8331,0.56948,36,36,12,0,0,0,12,19,0.53,0.25,0.72
 0  1  1 12  4,0.345235,141.7846436,6334.83,2400.18,15.07178,17.24146,0.60212,36,36,12,12,0,0,0,25,0.69,0.25,0.81
 0  1  1 12  5,0.350274,145.3023059,6485.87,2352.1,15.06951,16.13604,0.59006,36,48,12,12,0,0,0,19,0.53,0.22,0.72
 0  1  1 12  6,0.340317,134.6431627,6737.46,2342.86,15.0728,17.10321,0.58774,36,48,24,0,0,0,0,25,0.69,0.22,0.67
 0  1  1 12  7,0.345355,148.0466029,6747.57,2295.98,14.27005,15.57307,0.57598,36,60,24,0,0,0,0,19,0.53,0.2,0.6
 0  1  1 12  8,0.495231,138.3668234,5042.84,2109.58,13.42077,14.74897,0.52922,36,36,24,24,0,0,0,31,0.86,0.4,1.3
 0  1  1 12  9,0.330339,145.5231924,6977.55,2304.67,15.073,16.93916,0.57816,48,48,12,0,0,0,0,31,0.65,0.11,0.33
 0  1  1 13  0,0.227728,127.2009663,8289.82,3186.48,17.00618,19.15446,0.67348,36,48,12,0,0,0,0,19,0.53,0.12,0.38
 0  1  1 13  1,0.303494,118.6651841,6468.3,3088.45,17.00687,19.15446,0.65276,36,36,12,0,12,0,0,19,0.53,0.25,0.88
 0  1  1 13  2,0.372795,122.3052237,5524.48,2975.84,17.00687,18.70914,0.62896,36,36,12,0,0,12,0,19,0.53,0.25,0.75
 0  1  1 13  3,0.560004,79.01077662,3736.4,2924.08,17.00626,18.51045,0.61802,36,36,12,0,0,0,12,19,0.53,0.25,0.72
 0  1  1 13  4,0.290864,125.8542223,6802.11,3072.17,17.00667,19.12638,0.64932,36,36,12,12,0,0,0,25,0.69,0.25,0.81
 0  1  1 13  5,0.295109,126.3980108,6887.7,3044.54,17.00505,18.84253,0.64348,36,48,12,12,0,0,0,19,0.53,0.22,0.72
 0  1  1 13  6,0.286719,126.950801,7148.52,3036.59,17.00609,19.03567,0.6418,36,48,24,0,0,0,0,25,0.69,0.22,0.67
 0  1  1 13  7,0.290965,132.2225795,7152.35,2980.19,15.84169,17.6403,0.62988,36,60,24,0,0,0,0,19,0.53,0.2,0.6
 0  1  1 13  8,0.417236,125.9201483,5395.84,2790.09,15.01141,16.79211,0.5897,36,36,24,24,0,0,0,31,0.86,0.4,1.3
 0  1  1 13  9,0.278313,131.1465379,7465.76,2981.52,17.00687,18.80485,0.63016,48,48,12,0,0,0,0,31,0.65,0.11,0.33
 0  1  1 14  0,0.271272,128.9409874,7118.58,4279.63,21.46298,22.58772,0.63944,72,60,12,0,0,0,0,49,0.68,0.08,0.25
 0  1  1 14  1,0.324833,125.4327868,5871.65,4197.04,21.45326,22.57644,0.6271,72,48,12,0,12,0,0,49,0.68,0.17,0.58
 0  1  1 14  2,0.373825,128.1170575,5066.65,4113.92,21.45791,22.03679,0.61468,72,48,12,0,0,12,0,49,0.68,0.17,0.5
 0  1  1 14  3,0.506169,87.67771372,3737.74,4072.96,21.45415,21.84163,0.60856,72,48,12,0,0,0,12,49,0.68,0.17,0.48
 0  1  1 14  4,0.315904,130.5398186,6014.35,4184.73,21.45326,22.48545,0.62526,72,48,12,12,0,0,0,55,0.76,0.17,0.54
 0  1  1 14  5,0.318906,130.772007,5890.15,4171.87,21.38001,22.2127,0.62334,72,60,12,12,0,0,0,49,0.68,0.15,0.5
 0  1  1 14  6,0.312975,129.6330965,6032.67,4170.67,21.46281,22.45375,0.62316,72,60,24,0,0,0,0,55,0.76,0.15,0.46
 0  1  1 14  7,0.315976,130.9948975,6193,4097.18,20.56122,21.67116,0.61218,72,72,24,0,0,0,0,49,0.68,0.14,0.43
 0  1  1 14  8,0.405242,129.0003398,4884.74,3927.72,19.72235,20.92253,0.58686,72,48,24,24,0,0,0,61,0.85,0.29,0.93
 0  1  1 14  9,0.307032,131.8585553,6146.48,4127.17,21.4617,22.16021,0.61666,84,60,12,0,0,0,0,61,0.73,0.08,0.23
 0  1  1 15  0,0.291288,131.5784223,6003.42,5009.56,23.96878,24.65795,0.63052,96,72,12,0,0,0,0,67,0.7,0.07,0.2
 0  1  1 15  1,0.336407,125.700611,5144.35,4937.9,23.96878,24.65795,0.6215,96,60,12,0,12,0,0,67,0.7,0.13,0.47
 0  1  1 15  2,0.377676,126.4591451,4577.21,4846.53,23.96878,24.3974,0.61,96,60,12,0,0,12,0,67,0.7,0.13,0.4
 0  1  1 15  3,0.48916,89.1620123,3547.26,4807.44,23.96878,24.20077,0.60508,96,60,12,0,0,0,12,67,0.7,0.13,0.39
 0  1  1 15  4,0.328886,132.9526235,5253.18,4922.8,23.96878,24.65795,0.6196,96,60,12,12,0,0,0,73,0.76,0.13,0.43
 0  1  1 15  5,0.331414,131.0808502,5227.94,4893.88,23.73328,24.54768,0.61596,96,72,12,12,0,0,0,67,0.7,0.12,0.41
 0  1  1 15  6,0.326418,133.6887623,5289.75,4900.39,23.96442,24.64015,0.61678,96,72,24,0,0,0,0,73,0.76,0.12,0.38
 0  1  1 15  7,0.328946,129.8960767,5427.65,4810.77,22.20014,23.69209,0.6055,96,84,24,0,0,0,0,67,0.7,0.12,0.35
 0  1  1 15  8,0.404141,124.8463356,4516.3,4652.98,21.37171,22.84902,0.58564,96,60,24,24,0,0,0,79,0.82,0.24,0.76
 0  1  1 15  9,0.321412,137.0384002,5395.69,4854.47,23.96442,24.54895,0.611,108,72,12,0,0,0,0,79,0.73,0.06,0.19
 0  1  1 16  0,0.148704,97.3469096,9888.53,6704.88,25.42273,26.74657,0.7689,48,36,12,0,0,0,0,37,0.77,0.12,0.38
 0  1  1 16  1,0.189814,92.92676547,8150.94,6578.26,25.42273,26.65446,0.75438,48,24,12,0,12,0,0,37,0.77,0.25,0.88
 0  1  1 16  2,0.227415,101.2558025,7127.87,6434.56,25.36423,26.10639,0.7379,48,24,12,0,0,12,0,37,0.77,0.25,0.75
 0  1  1 16  3,0.328991,66.92057284,5026.28,6365.67,25.16985,25.90901,0.73,48,24,12,0,0,0,12,37,0.77,0.25,0.72
 0  1  1 16  4,0.182961,101.3683411,8512.7,6552.1,25.42273,26.55906,0.75138,48,24,12,12,0,0,0,43,0.9,0.25,0.81
 0  1  1 16  5,0.185264,103.9020782,8366.63,6527.51,24.99235,26.18892,0.74856,48,36,12,12,0,0,0,37,0.77,0.22,0.72
 0  1  1 16  6,0.180712,104.3940916,8593.84,6522.98,25.39399,26.51763,0.74804,48,36,24,0,0,0,0,43,0.9,0.22,0.67
 0  1  1 16  7,0.183015,106.2900221,8727.89,6446.24,23.76226,25.24344,0.73924,48,48,24,0,0,0,0,37,0.77,0.2,0.6
 0  1  1 16  8,0.251528,110.9287583,6837.58,6227.89,22.91797,24.39543,0.7142,48,24,24,24,0,0,0,49,1.02,0.4,1.3
 0  1  1 16  9,0.176151,105.2890188,9053.88,6451.3,25.23789,26.22068,0.73982,60,36,12,0,0,0,0,49,0.82,0.11,0.33
 0  1  1 17  0,0.26344,125.3067095,6055.52,6472.94,27.09673,27.4438,0.66776,108,72,12,0,0,0,0,79,0.73,0.06,0.19
 0  1  1 17  1,0.300421,121.0907855,5247.6,6421.17,27.09673,27.4438,0.66242,108,60,12,0,12,0,0,79,0.73,0.12,0.44
 0  1  1 17  2,0.334247,123.9906743,4698.92,6350.61,27.07289,27.20513,0.65514,108,60,12,0,0,12,0,79,0.73,0.12,0.38
 0  1  1 17  3,0.425622,92.25276879,3695.93,6315.71,26.87635,27.20566,0.65154,108,60,12,0,0,0,12,79,0.73,0.12,0.36
 0  1  1 17  4,0.294256,125.641236,5355.24,6409.54,27.09673,27.4438,0.66122,108,60,12,12,0,0,0,85,0.79,0.12,0.41
 0  1  1 17  5,0.296328,125.5990668,5284.94,6371.16,26.52851,27.37913,0.65726,108,72,12,12,0,0,0,79,0.73,0.12,0.38
 0  1  1 17  6,0.292233,123.0614791,5373.69,6394.61,26.9632,27.44418,0.65968,108,72,24,0,0,0,0,85,0.79,0.12,0.35
 0  1  1 17  7,0.294305,127.3494382,5524.14,6308.15,25.17232,26.52222,0.65076,108,84,24,0,0,0,0,79,0.73,0.11,0.33
 0  1  1 17  8,0.355938,124.4937499,4648.44,6162.36,24.32408,25.66523,0.63572,108,60,24,24,0,0,0,91,0.84,0.22,0.72
 0  1  1 17  9,0.28813,127.4167005,5454.94,6359.33,26.9632,27.33799,0.65604,120,72,12,0,0,0,0,91,0.76,0.06,0.18
 0  1  1 18  0,0.180689,111.1630025,8520.74,8504.84,26.119,27.83389,0.74784,84,60,12,0,0,0,0,61,0.73,0.08,0.23
 0  1  1 18  1,0.212211,107.8761733,7419.7,8395.67,26.11879,27.77653,0.73824,84,48,12,0,12,0,0,61,0.73,0.15,0.54
 0  1  1 18  2,0.241042,110.5831342,6670.74,8282.85,26.10353,27.46255,0.72832,84,48,12,0,0,12,0,61,0.73,0.15,0.46
 0  1  1 18  3,0.318927,80.73142441,5086.66,8232.13,26.119,27.35592,0.72386,84,48,12,0,0,0,12,61,0.73,0.15,0.45
 0  1  1 18  4,0.206956,111.9931248,7633.15,8377.47,26.119,27.71896,0.73664,84,48,12,12,0,0,0,67,0.8,0.15,0.5
 0  1  1 18  5,0.208722,116.0982164,7732.02,8336.07,26.78056,27.83868,0.733,84,60,12,12,0,0,0,61,0.73,0.14,0.46
 0  1  1 18  6,0.205232,114.0710288,7803.53,8328.34,26.28537,27.80217,0.73232,84,60,24,0,0,0,0,67,0.8,0.14,0.43
 0  1  1 18  7,0.206998,118.9725096,7842.02,8293.54,26.98627,27.90327,0.72926,84,72,24,0,0,0,0,61,0.73,0.13,0.4
 0  1  1 18  8,0.259531,124.1706864,6446.59,8135.23,26.98627,27.90327,0.71534,84,48,24,24,0,0,0,73,0.87,0.27,0.87
 0  1  1 18  9,0.201734,119.2025536,8005.53,8274.89,26.28537,27.80217,0.72762,96,60,12,0,0,0,0,73,0.76,0.07,0.21
 0  1  1 19  0,0.461232,140.5179735,5169.48,1705.62,11.78421,14.35834,0.48072,60,96,12,0,0,0,0,19,0.32,0.07,0.21
 0  1  1 19  1,0.562267,119.8636944,4230.05,1663.12,11.03315,13.96648,0.46874,60,84,12,0,12,0,0,19,0.32,0.14,0.5
 0  1  1 19  2,0.654681,122.8117807,3637.48,1613.66,10.47989,13.41282,0.4548,60,84,12,0,0,12,0,19,0.32,0.14,0.43
 0  1  1 19  3,0.904325,83.63446145,2640.79,1590.38,10.28243,13.21716,0.44824,60,84,12,0,0,0,12,19,0.32,0.14,0.41
 0  1  1 19  4,0.545424,132.5580098,4361.89,1656.87,10.93431,13.86759,0.46698,60,84,12,12,0,0,0,25,0.42,0.14,0.46
 0  1  1 19  5,0.551085,131.1704965,4410.4,1586.55,11.73188,14.44568,0.44716,60,96,12,12,0,0,0,19,0.32,0.13,0.43
 0  1  1 19  6,0.539898,146.7489257,4723.4,1561.57,11.87053,14.15486,0.44012,60,96,24,0,0,0,0,25,0.42,0.13,0.4
 0  1  1 19  7,0.545559,139.6095594,4523.73,1578.53,11.8538,14.12548,0.4449,60,108,24,0,0,0,0,19,0.32,0.12,0.38
 0  1  1 19  8,0.713942,127.5804414,3558.79,1466.77,11.4942,13.67646,0.4134,60,84,24,24,0,0,0,31,0.52,0.25,0.81
 0  1  1 19  9,0.528688,137.2769004,4818.05,1528.65,11.87053,13.99852,0.43084,72,96,12,0,0,0,0,31,0.43,0.07,0.2
 0  1  1 20  0,0.14782,95.84028426,9507.09,9387.18,30.81315,31.56037,0.77284,72,48,12,0,0,0,0,55,0.76,0.09,0.27
 0  1  1 20  1,0.177333,93.40937034,8267.02,9270.57,30.81315,31.56037,0.76324,72,36,12,0,12,0,0,55,0.76,0.18,0.64
 0  1  1 20  2,0.204328,95.0166432,7430.24,9118.99,30.78003,31.20074,0.75076,72,36,12,0,0,12,0,55,0.76,0.18,0.55
 0  1  1 20  3,0.277252,68.54932532,5515.52,9061.9,30.58363,31.00729,0.74606,72,36,12,0,0,0,12,55,0.76,0.18,0.53
 0  1  1 20  4,0.172413,94.93623854,8551.55,9247.49,30.81315,31.56037,0.76134,72,36,12,12,0,0,0,61,0.85,0.18,0.59
 0  1  1 20  5,0.174067,103.2018517,8532.57,9197.21,30.40745,31.38805,0.7572,72,48,12,12,0,0,0,55,0.76,0.17,0.54
 0  1  1 20  6,0.170799,101.0275899,8609.98,9195.02,30.71598,31.53136,0.75702,72,48,24,0,0,0,0,61,0.85,0.17,0.5
 0  1  1 20  7,0.172453,102.3906164,8809.37,9117.77,29.74091,30.9115,0.75066,72,60,24,0,0,0,0,55,0.76,0.15,0.46
 0  1  1 20  8,0.221639,105.6300797,7033.82,8905.21,28.90841,30.06927,0.73316,72,36,24,24,0,0,0,67,0.93,0.31,1
 0  1  1 20  9,0.167525,102.1658971,8852.28,9131.13,30.71073,31.306,0.75176,84,48,12,0,0,0,0,67,0.8,0.08,0.25
 0  1  1 21  0,0.206657,112.3875394,6899.18,9818.85,32.82255,33.28719,0.72132,120,84,12,0,0,0,0,85,0.71,0.06,0.17
 0  1  1 21  1,0.232991,110.6364591,6032,9744.53,32.82255,33.28719,0.71586,120,72,12,0,12,0,0,85,0.71,0.11,0.39
 0  1  1 21  2,0.257079,112.6854508,5451.39,9647.88,32.82255,33.11987,0.70876,120,72,12,0,0,12,0,85,0.71,0.11,0.33
 0  1  1 21  3,0.322149,83.46772371,4350.44,9601.33,32.76095,32.92246,0.70534,120,72,12,0,0,0,12,85,0.71,0.11,0.32
 0  1  1 21  4,0.228601,114.0734574,6137,9730.1,32.82255,33.28719,0.7148,120,72,12,12,0,0,0,91,0.76,0.11,0.36
 0  1  1 21  5,0.230077,115.3770665,6245.13,9691.17,32.21447,33.05706,0.71194,120,84,12,12,0,0,0,85,0.71,0.11,0.34
 0  1  1 21  6,0.227161,117.1334145,6199.69,9694.71,32.69746,33.31816,0.7122,120,84,24,0,0,0,0,91,0.76,0.11,0.32
 0  1  1 21  7,0.228636,115.9150816,6550.9,9590.98,30.6922,31.64751,0.70458,120,96,24,0,0,0,0,85,0.71,0.1,0.3
 0  1  1 21  8,0.272526,113.0961076,5485.42,9418.38,29.8643,30.79407,0.6919,120,72,24,24,0,0,0,97,0.81,0.2,0.65
 0  1  1 21  9,0.224239,114.2195614,6271.83,9651.15,32.69746,33.22313,0.709,132,84,12,0,0,0,0,97,0.73,0.05,0.16
 0  1  1 22  0,0.171614,107.4741576,8381.39,10204.7,32.45986,33.44131,0.7502,96,84,12,0,0,0,0,61,0.64,0.06,0.19
 0  1  1 22  1,0.197967,107.9002678,7321.15,10152.5,32.45987,33.44131,0.74636,96,72,12,0,12,0,0,61,0.64,0.12,0.44
 0  1  1 22  2,0.222072,108.4861024,6603.12,10063.3,32.04285,33.08256,0.7398,96,72,12,0,0,12,0,61,0.64,0.12,0.38
 0  1  1 22  3,0.287188,79.62640036,5133.52,10017.6,31.84854,32.88884,0.73644,96,72,12,0,0,0,12,61,0.64,0.12,0.36
 0  1  1 22  4,0.193574,108.6314719,7497.28,10138.9,32.45986,33.44131,0.74536,96,72,12,12,0,0,0,67,0.7,0.12,0.41
 0  1  1 22  5,0.195051,111.6165655,7454.69,10116.6,32.45986,33.44131,0.74372,96,84,12,12,0,0,0,61,0.64,0.12,0.38
 0  1  1 22  6,0.192133,114.1008695,7566.71,10108.7,32.32333,33.12628,0.74314,96,84,24,0,0,0,0,67,0.7,0.12,0.35
 0  1  1 22  7,0.193609,112.765511,7539.05,10045.3,31.31649,32.42515,0.73848,96,96,24,0,0,0,0,61,0.64,0.11,0.33
 0  1  1 22  8,0.23753,114.7285399,6380.1,9882.07,30.48259,31.60517,0.72648,96,72,24,24,0,0,0,73,0.76,0.22,0.72
 0  1  1 22  9,0.189209,113.8031411,7730.69,10067.9,32.14001,33.1301,0.74014,108,84,12,0,0,0,0,73,0.68,0.06,0.18
 0  1  1 23  0,0.155568,98.41002995,8847.93,11432.7,34.30015,35.41939,0.7685,96,72,12,0,0,0,0,67,0.7,0.07,0.2
 0  1  1 23  1,0.179664,92.96262076,7898.25,11308.9,34.03485,34.95362,0.76018,96,60,12,0,12,0,0,67,0.7,0.13,0.47
 0  1  1 23  2,0.201705,95.7905051,7259.87,11164.3,33.48233,34.49018,0.75046,96,60,12,0,0,12,0,67,0.7,0.13,0.4
 0  1  1 23  3,0.261245,70.5042235,5665.51,11095,33.28503,34.29766,0.7458,96,60,12,0,0,0,12,67,0.7,0.13,0.39
 0  1  1 23  4,0.175647,98.83793945,8123.51,11287.5,33.93617,34.77719,0.75874,96,60,12,12,0,0,0,73,0.76,0.13,0.43
 0  1  1 23  5,0.176998,99.38540973,8124.94,11253.9,34.14757,35.26234,0.75648,96,72,12,12,0,0,0,67,0.7,0.12,0.41
 0  1  1 23  6,0.174329,100.0236486,8285.68,11208.9,34.3814,34.99632,0.75346,96,72,24,0,0,0,0,73,0.76,0.12,0.38
 0  1  1 23  7,0.17568,101.1711773,8263.91,11198.5,33.44418,34.47212,0.75276,96,84,24,0,0,0,0,67,0.7,0.12,0.35
 0  1  1 23  8,0.215839,102.3593513,6912.28,10985.5,32.61521,33.50346,0.73844,96,60,24,24,0,0,0,79,0.82,0.24,0.76
 0  1  1 23  9,0.171656,101.0324082,8511.87,11141.1,34.08544,34.70454,0.7489,108,72,12,0,0,0,0,79,0.73,0.06,0.19
 0  1  1 24  0,0.158552,100.4397189,8144.17,13829.9,38.18352,38.85503,0.77396,120,96,12,0,0,0,0,79,0.66,0.05,0.16
 0  1  1 24  1,0.178613,101.9773422,7310.37,13746.7,38.18352,38.85503,0.7693,120,84,12,0,12,0,0,79,0.66,0.11,0.37
 0  1  1 24  2,0.196962,102.4401506,6759.94,13639.1,38.11085,38.53819,0.76328,120,84,12,0,0,12,0,79,0.66,0.11,0.32
 0  1  1 24  3,0.246531,76.74416811,5408.44,13590.5,37.91471,38.34294,0.76056,120,84,12,0,0,0,12,79,0.66,0.11,0.31
 0  1  1 24  4,0.175269,103.6636442,7467.78,13728.1,38.18352,38.85503,0.76826,120,84,12,12,0,0,0,85,0.71,0.11,0.34
 0  1  1 24  5,0.176393,106.1921029,7402.76,13693.1,38.0506,38.83291,0.7663,120,96,12,12,0,0,0,79,0.66,0.1,0.33
 0  1  1 24  6,0.174171,104.2443999,7524,13674.1,37.52919,38.3811,0.76524,120,96,24,0,0,0,0,85,0.71,0.1,0.3
 0  1  1 24  7,0.175295,104.2079994,7545.66,13636.6,38.02343,38.60079,0.76314,120,108,24,0,0,0,0,79,0.66,0.1,0.29
 0  1  1 24  8,0.208729,109.3413888,6317.23,13476.5,37.54372,38.03905,0.75418,120,84,24,24,0,0,0,91,0.76,0.19,0.62
 0  1  1 24  9,0.171945,106.6345171,7675.35,13629.4,37.24054,38.14106,0.76274,132,96,12,0,0,0,0,91,0.69,0.05,0.15
 0  1  1 25  0,0.162305,95.20664663,7866.62,13811.5,38.09757,38.93302,0.78038,96,72,36,0,0,0,0,79,0.82,0.18,0.53
 0  1  1 25  1,0.18256,95.42322412,7124.23,13722.3,38.09757,38.93302,0.77534,96,60,36,0,12,0,0,79,0.82,0.24,0.76
 0  1  1 25  2,0.201086,96.9049771,6602.53,13610.4,38.09757,38.66886,0.76902,96,60,36,0,0,12,0,79,0.82,0.24,0.71
 0  1  1 25  3,0.251133,73.26675121,5343.36,13559.1,38.0815,38.47035,0.76612,96,60,36,0,0,0,12,79,0.82,0.24,0.69
 0  1  1 25  4,0.179183,96.70392667,7283.42,13703.9,38.09757,38.93302,0.7743,96,60,36,12,0,0,0,85,0.89,0.24,0.74
 0  1  1 25  5,0.180318,97.18318852,7270.77,13650.8,38.0996,38.95391,0.7713,96,72,36,12,0,0,0,79,0.82,0.22,0.69
 0  1  1 25  6,0.178075,97.85427173,7373.39,13649.4,37.7012,38.56318,0.77122,96,72,48,0,0,0,0,85,0.89,0.22,0.67
 0  1  1 25  7,0.17921,98.90194242,7382.39,13580.7,38.10054,38.72687,0.76734,96,84,48,0,0,0,0,79,0.82,0.21,0.63
