ID,density,gas_v_stp_v,surface,volum_access,PLD,LCD,valfraction,C,H,N,O,F,Cl,Br,total_unsaturation,per_c_unsaturation,electric_atom_to_total,weighted_electric_per_atom,gas_sorption,gas_desorption,gas_desor_vstpv,gas_sor_vstpv
 0  1  7 23  3,0.160533,62.582339,6749.19,22076.4,44.81054,45.83756,0.82318,132,48,0,0,0,0,12,103,0.78,0.06,0.18,19.41791848,1.994994517,7.16592826,69.74826727
 0  1  7 23  4,0.113051,83.72136391,9324.4,22265.7,45.46046,46.46394,0.83024,132,48,0,12,0,0,0,109,0.83,0.06,0.22,36.93066339,3.833142972,9.696072505,93.41743642
 0  1  7 23  5,0.1138,84.87457364,9371.75,22231.9,45.63698,46.6088,0.82898,132,60,0,12,0,0,0,103,0.78,0.06,0.21,37.32434352,3.991764625,10.16420967,95.0387833
 0  1  7 23  6,0.11232,84.46449542,9485.15,22177.2,45.90809,46.44219,0.82694,132,60,12,0,0,0,0,109,0.83,0.06,0.18,37.35895847,3.750339311,9.42527618,93.88977162
 0  1  7 23  7,0.113069,87.78791653,9501.29,22183.7,44.99095,46.03928,0.82718,132,72,12,0,0,0,0,103,0.78,0.06,0.17,38.71645869,4.016835156,10.16234626,97.9502628
 0  1  7 23  8,0.135346,89.38378101,8117.18,21985.7,44.16248,45.18852,0.8198,132,48,12,24,0,0,0,115,0.87,0.17,0.56,32.97753096,3.462253604,10.48505539,99.86883639
 0  1  7 23  9,0.110837,84.74720165,9689.27,22119.3,45.61268,46.15003,0.82478,144,60,0,0,0,0,0,115,0.8,0,0,38.25382237,4.081525027,10.12217063,94.86937229
 0  1  7 24  0,0.10562,87.22822009,9196.31,25819.3,49.78448,50.29888,0.83858,156,84,0,0,0,0,0,115,0.74,0,0,41.04351523,4.133483395,9.768520412,96.99674051
 0  1  7 24  1,0.117263,85.88221251,8369.26,25726.3,49.78448,50.29888,0.83556,156,72,0,0,12,0,0,115,0.74,0.05,0.2,36.52510508,3.792859892,9.951630187,95.8338427
 0  1  7 24  2,0.127913,88.88169066,7777.65,25619.8,49.6999,50.05318,0.8321,156,72,0,0,0,12,0,115,0.74,0.05,0.15,34.71098879,3.656013047,10.46378601,99.34547667
 0  1  7 24  3,0.156681,67.59099283,6362.75,25574.8,49.50408,49.85786,0.83064,156,72,0,0,0,0,12,115,0.74,0.05,0.14,21.50610541,2.226148314,7.804352155,75.39534497
 0  1  7 24  4,0.115322,87.14818776,8524.51,25714,49.78448,50.29888,0.83516,156,72,0,12,0,0,0,121,0.78,0.05,0.17,37.75534487,3.981557339,10.2738109,97.42199866
 0  1  7 24  5,0.115975,89.17576337,8480.25,25691.2,49.65183,50.32813,0.83442,156,84,0,12,0,0,0,115,0.74,0.05,0.17,38.50538757,4.140413009,10.74420964,99.91997302
 0  1  7 24  6,0.114686,88.3276249,8639.38,25696.1,49.11382,49.9276,0.83458,156,84,12,0,0,0,0,121,0.78,0.05,0.14,38.47423479,4.053533142,10.4018494,98.7294743
 0  1  7 24  7,0.115338,88.87553861,8569.68,25619.2,49.74532,50.32775,0.83208,156,96,12,0,0,0,0,115,0.74,0.05,0.14,38.42368252,3.985247984,10.28476079,99.1602994
 0  1  7 24  8,0.134742,91.7055868,7321.37,25449.2,49.74532,50.27919,0.82656,156,72,12,24,0,0,0,127,0.81,0.14,0.45,34.05766549,3.639965159,10.97404265,102.6796295
 0  1  7 24  9,0.113394,89.65615286,8787.21,25643.2,48.82404,49.74727,0.83286,168,84,0,0,0,0,0,127,0.76,0,0,39.62670838,4.290203113,10.88514847,100.5413013
 0  1  7 25  0,0.107683,84.32779611,9009.27,25721.9,49.68078,50.41572,0.84154,132,60,24,0,0,0,0,115,0.87,0.11,0.33,38.75357105,3.754446912,9.046061623,93.37385774
 0  1  7 25  1,0.119411,82.80875666,8225.61,25638.8,49.68078,50.41572,0.83882,132,48,24,0,12,0,0,115,0.87,0.17,0.56,34.46776693,3.474632444,9.2836687,92.09242536
 0  1  7 25  2,0.130138,81.63855582,7694.34,25531.8,49.68078,50.09974,0.83532,132,48,24,0,0,12,0,115,0.87,0.17,0.5,31.32438461,3.287822572,9.573680474,91.21223629
 0  1  7 25  3,0.159117,63.17788963,6346.97,25481.1,49.58066,49.90366,0.83366,132,48,24,0,0,0,12,115,0.87,0.17,0.49,19.93093907,2.185689773,7.781647072,70.9595367
 0  1  7 25  4,0.117456,82.40603115,8384.79,25618.6,49.68078,50.41572,0.83816,132,48,24,12,0,0,0,121,0.92,0.17,0.53,35.15118353,3.795421231,9.974740757,92.3807719
 0  1  7 25  5,0.118113,86.06221256,8311.38,25572.8,49.68374,50.38092,0.83666,132,60,24,12,0,0,0,115,0.87,0.16,0.5,36.23307899,3.668281723,9.694531146,95.75674371
 0  1  7 25  6,0.116814,84.39296345,8427.26,25592.3,49.2405,50.03703,0.8373,132,60,36,0,0,0,0,121,0.92,0.16,0.47,36.08886439,3.800584151,9.933714552,94.32667799
 0  1  7 25  7,0.117471,86.08987463,8451.1,25493.3,49.68374,50.42411,0.83406,132,72,36,0,0,0,0,115,0.87,0.15,0.45,36.60777197,3.854478105,10.13124171,96.22111634
 0  1  7 25  8,0.137018,86.52340941,7353.54,25313.6,49.68374,50.42096,0.82818,132,48,36,24,0,0,0,127,0.96,0.25,0.8,31.68848378,3.466367789,10.62719604,97.15060546
 0  1  7 25  9,0.115513,85.12892437,8587.67,25528.1,48.94466,49.89424,0.8352,144,60,24,0,0,0,0,127,0.88,0.11,0.32,36.89025566,3.953573031,10.21849782,95.34742219
 0  1  7 26  0,0.132097,92.14547734,9325.26,12210.3,33.35964,34.03309,0.80058,84,36,12,0,0,0,0,73,0.87,0.09,0.27,34.81143741,3.635850251,10.74645861,102.891936
 0  1  7 26  1,0.155601,87.81250224,8146.08,12105.4,33.35964,34.03309,0.7937,84,24,12,0,12,0,0,73,0.87,0.18,0.64,28.1447849,2.922899901,10.17636684,97.98886909
 0  1  7 26  2,0.177099,93.04146901,7360.57,11978.2,33.35961,33.86493,0.78536,84,24,12,0,0,12,0,73,0.87,0.18,0.55,26.32211114,2.842331214,11.26308136,104.3045504
 0  1  7 26  3,0.235175,65.1916336,5604.56,11926.9,33.18962,33.66756,0.782,84,24,12,0,0,0,12,73,0.87,0.18,0.53,13.90663131,1.517687499,7.986195501,73.17782908
 0  1  7 26  4,0.151683,93.12617369,8394.62,12084.9,33.35964,34.03309,0.79236,84,24,12,12,0,0,0,79,0.94,0.18,0.59,30.77548251,3.336473527,11.32376951,104.4499432
 0  1  7 26  5,0.153,97.98633261,8369.97,12052,33.10716,34.05574,0.7902,84,36,12,12,0,0,0,73,0.87,0.17,0.54,32.02010245,3.397597127,11.63133969,109.6176723
 0  1  7 26  6,0.150397,96.41534814,8552.95,12040.1,33.05764,34.08275,0.78942,84,36,24,0,0,0,0,79,0.94,0.17,0.5,32.00828607,3.357234089,11.29762683,107.712975
 0  1  7 26  7,0.151714,97.02749375,8659.31,11985.8,32.87412,34.14691,0.78586,84,48,24,0,0,0,0,73,0.87,0.15,0.46,32.09806442,3.515398918,11.93346878,108.9609625
 0  1  7 26  8,0.190886,99.46773397,7067.35,11783,32.44977,33.80188,0.77256,84,24,24,24,0,0,0,85,1.01,0.31,1,26.2930982,3.004587358,12.83291569,112.3006497
 0  1  7 26  9,0.14779,95.19902549,8817.34,11984.6,33.0574,33.9825,0.78578,96,36,12,0,0,0,0,85,0.89,0.08,0.25,32.34747473,3.558842895,11.76847783,106.9675033
 0  1  7 27  0,0.142854,99.03555313,9114.75,13928,35.06893,35.72884,0.7852,120,84,0,0,0,0,0,79,0.66,0,0,35.04568718,4.062057145,12.98389103,112.0194442
 0  1  7 27  1,0.163063,95.87567706,7879.48,13822.3,35.06893,35.72884,0.77924,120,72,0,0,12,0,0,79,0.66,0.06,0.24,29.57447071,3.296816831,12.02864408,107.9043211
 0  1  7 27  2,0.181548,100.6783197,7022.66,13719.8,35.06896,35.72884,0.77346,120,72,0,0,0,12,0,79,0.66,0.06,0.18,27.95905179,3.174671635,12.89605,113.5743697
 0  1  7 27  3,0.231483,72.10462119,5495.66,13677.2,35.06893,35.72884,0.77106,120,72,0,0,0,0,12,79,0.66,0.06,0.16,15.80090462,1.87967587,9.735729442,81.84035066
 0  1  7 27  4,0.159694,99.55785601,8028.72,13806.3,35.06893,35.72884,0.77834,120,72,0,12,0,0,0,85,0.71,0.06,0.21,31.53210888,3.669581486,13.11207918,112.6699352
 0  1  7 27  5,0.160827,100.7852405,8020.86,13774.7,34.69953,35.82548,0.77656,120,84,0,12,0,0,0,79,0.66,0.06,0.19,31.92042794,3.913108308,14.0814461,114.8666866
 0  1  7 27  6,0.158589,102.5639957,8099.08,13770.5,34.91996,35.7458,0.77632,120,84,12,0,0,0,0,85,0.71,0.06,0.17,32.55754368,3.653710401,12.96503251,115.5290282
 0  1  7 27  7,0.159721,100.0925971,8142.55,13714.8,34.50407,35.84264,0.77318,120,96,12,0,0,0,0,79,0.66,0.05,0.16,31.63364239,3.626196236,12.95924651,113.0518436
 0  1  7 27  8,0.193402,103.0221855,6791.38,13537.4,34.46319,35.53984,0.76318,120,72,12,24,0,0,0,91,0.76,0.16,0.53,27.01687607,3.209947436,13.89073766,116.9129232
 0  1  7 27  9,0.156347,102.5118243,8187.58,13717.3,34.91996,35.7458,0.77332,132,84,0,0,0,0,0,91,0.69,0,0,33.24842,3.94502211,13.80083685,116.3126612
 0  1  7 29  0,0.11586,84.41215171,7000.19,37488.3,60.74224,60.97729,0.84732,204,84,12,24,0,0,0,169,0.83,0.11,0.37,36.4179844,3.856438246,9.99738307,94.40953477
 0  1  7 29  1,0.123963,84.02676802,6511.05,37459.1,60.74224,60.97729,0.84666,204,72,12,24,12,0,0,169,0.83,0.15,0.52,33.93919386,3.645017207,10.1101614,94.13692943
 0  1  7 29  2,0.131374,88.23556711,6129.1,37404.2,60.74224,60.94078,0.84542,204,72,12,24,0,12,0,169,0.83,0.15,0.48,33.54595822,3.528920555,10.37331898,98.60888607
 0  1  7 29  3,0.151394,70.88552538,5315.5,37383.9,60.60166,60.88024,0.84496,204,72,12,24,0,0,12,169,0.83,0.15,0.47,23.39325048,2.46743117,8.358342018,79.24386738
 0  1  7 29  4,0.122612,87.16121615,6581.57,37452.9,60.74224,60.97729,0.84652,204,72,12,36,0,0,0,175,0.86,0.15,0.5,35.51220717,3.741719821,10.2652769,97.42649304
 0  1  7 29  5,0.123066,88.57588023,6589.75,37410.4,60.18508,60.85481,0.84556,204,84,12,36,0,0,0,169,0.83,0.14,0.48,35.94077049,3.773740491,10.39145939,98.96733963
 0  1  7 29  6,0.122169,85.62097533,6563.86,37440.5,60.7338,60.97914,0.84624,204,84,24,24,0,0,0,175,0.86,0.14,0.46,35.18375887,3.861525293,10.55568279,96.17665813
 0  1  7 29  7,0.122623,87.2697387,6661.7,37275.9,59.54801,60.34201,0.84252,204,96,24,24,0,0,0,169,0.83,0.14,0.45,35.60858401,3.80139345,10.42992503,97.69966374
 0  1  7 29  8,0.136126,86.82036928,6046.65,37170.6,58.71741,59.5096,0.84014,204,72,24,48,0,0,0,181,0.89,0.21,0.69,32.32524664,3.820701331,11.63725633,98.45762562
 0  1  7 29  9,0.12127,87.15906194,6608.97,37412.2,60.73379,60.97606,0.8456,216,84,12,24,0,0,0,181,0.84,0.11,0.36,36.0051563,3.883883778,10.53867547,97.69773741
0 1 8 1 0,0.113298,90.05921949,9482.77,20196.1,39.08541,40.27979,0.81914,132,96,0,0,0,0,0,85,0.64,0,0,39.85703886,4.33159544,10.98086517,101.0400847
0 1 8 1 1,0.127837,87.07915557,8545.52,20102,39.08541,40.27979,0.81532,132,84,0,0,12,0,0,85,0.64,0.05,0.21,34.20606236,3.762798573,10.76301558,97.84217116
0 1 8 1 2,0.141136,89.41790128,7851.8,19989.5,39.08541,40.27979,0.81076,132,84,0,0,0,12,0,85,0.64,0.05,0.16,31.76099048,3.445750952,10.88148374,100.299385
0 1 8 1 3,0.177062,67.33161252,6290.17,19947.6,39.08541,40.27979,0.80906,132,84,0,0,0,0,12,85,0.64,0.05,0.15,19.18285921,2.187622331,8.666907097,75.99851961
0 1 8 1 4,0.125414,90.11539029,8731.68,20086.2,39.08541,40.27979,0.81468,132,84,0,12,0,0,0,91,0.69,0.05,0.18,36.03874836,3.925331229,11.01510793,101.1304982
0 1 8 1 5,0.126228,90.50185646,8746.09,20051.7,39.08541,40.27979,0.81328,132,96,0,12,0,0,0,85,0.64,0.05,0.17,36.09015852,4.046996996,11.4302311,101.9320876
0 1 8 1 6,0.124618,90.60246188,8882.05,20023.1,39.08541,40.27979,0.81212,132,96,12,0,0,0,0,91,0.69,0.05,0.15,36.59022596,4.097002757,11.42387549,102.0263374
0 1 8 1 7,0.125433,93.6231526,8773.02,20027,39.08541,40.27979,0.81228,132,108,12,0,0,0,0,85,0.64,0.05,0.14,37.48717373,4.128788186,11.58779599,105.2109486
0 1 8 1 8,0.149665,95.68566972,7482.62,19895.3,39.08541,40.27979,0.80694,132,84,12,24,0,0,0,97,0.73,0.14,0.48,32.23146482,3.658176529,12.25043011,107.9360998
0 1 8 1 9,0.123005,90.36375552,9036.62,19983.1,39.08541,40.27979,0.8105,144,96,0,0,0,0,0,97,0.67,0,0,36.99564011,4.163054999,11.45780276,101.8215583
0 1 8 2 0,0.122793,92.96682617,8520.43,23691,42.83574,43.93309,0.8191,168,120,0,0,0,0,0,109,0.65,0,0,38.02804666,4.191349304,11.51579417,104.4826203
0 1 8 2 1,0.135187,90.26943138,7828.95,23589.8,42.10013,43.18214,0.8156,168,108,0,0,12,0,0,109,0.65,0.04,0.17,33.60345887,3.760673986,11.37540962,101.644841
0 1 8 2 2,0.146524,90.66520457,7319.89,23488,41.55854,42.62909,0.81208,168,108,0,0,0,12,0,109,0.65,0.04,0.12,31.55006307,3.895585923,12.77167862,103.4368832
0 1 8 2 3,0.177148,70.83605617,6093.67,23439.4,41.36521,42.43161,0.8104,168,108,0,0,0,0,12,109,0.65,0.04,0.12,20.32384424,2.452727481,9.721918554,80.55797471
0 1 8 2 4,0.133121,92.562437,7969.58,23565.5,42.00339,43.08341,0.81476,168,108,0,12,0,0,0,115,0.68,0.04,0.15,35.12855458,4.052792974,12.07167178,104.6341088
0 1 8 2 5,0.133816,93.06833636,7998,23504.7,42.68209,43.7831,0.81266,168,120,0,12,0,0,0,109,0.65,0.04,0.14,35.03464045,3.951314757,11.83085409,104.8991904
0 1 8 2 6,0.132443,92.14525125,8179.03,23534.8,43.38591,44.15168,0.8137,168,120,12,0,0,0,0,115,0.68,0.04,0.12,35.11397542,4.019909046,11.91274003,104.0579913
0 1 8 2 7,0.133138,90.57774143,7980.97,23467.7,43.13467,44.09936,0.81138,168,132,12,0,0,0,0,109,0.65,0.04,0.12,34.63747753,4.231915836,12.60681786,103.1845593
0 1 8 2 8,0.153794,94.79579458,6891.6,23317.3,43.13467,44.09936,0.80618,168,108,12,24,0,0,0,121,0.72,0.12,0.38,31.28675821,3.739191036,12.8671829,107.6629775
0 1 8 2 9,0.131068,94.2136325,8321.41,23477,43.38591,44.15168,0.8117,180,120,0,0,0,0,0,121,0.67,0,0,36.14515146,4.019595784,11.78814536,106.0017778
0 1 8 3 0,0.113624,86.54796896,9184.62,23863.7,43.43539,44.51865,0.82362,156,108,0,0,0,0,0,103,0.66,0,0,38.35257262,4.310156284,10.95795518,97.50592414
0 1 8 3 1,0.125996,86.64077308,8416.94,23743.1,43.43539,44.51865,0.81946,156,96,0,0,12,0,0,103,0.66,0.05,0.18,34.41752817,3.684940222,10.38851886,97.02929193
0 1 8 3 2,0.137313,88.89017279,7850.61,23611.6,43.43539,44.51865,0.81492,156,96,0,0,0,12,0,103,0.66,0.05,0.14,32.49665177,3.5648376,10.95261529,99.84278809
0 1 8 3 3,0.167883,66.33363187,6461.39,23551.9,43.43539,44.51865,0.81286,156,96,0,0,0,0,12,103,0.66,0.05,0.13,19.92431396,2.265536756,8.510288082,74.84391996
0 1 8 3 4,0.123934,85.73016239,8578.8,23725.7,43.43539,44.51865,0.81886,156,96,0,12,0,0,0,109,0.7,0.05,0.16,34.84237672,3.926842774,10.88931116,96.61947355
0 1 8 3 5,0.124627,89.58451776,8620.05,23669.5,43.43539,44.51865,0.81692,156,108,0,12,0,0,0,103,0.66,0.04,0.15,36.16798988,4.042157322,11.27176124,100.856279
0 1 8 3 6,0.123257,88.07261769,8688.55,23668.9,43.43539,44.51865,0.8169,156,108,12,0,0,0,0,109,0.7,0.04,0.13,36.01715501,4.082451843,11.25898113,99.33159883
0 1 8 3 7,0.12395,88.42383832,8656.56,23622.6,43.43539,44.51865,0.8153,156,120,12,0,0,0,0,103,0.66,0.04,0.12,35.9365209,4.053724636,11.2426115,99.66644981
0 1 8 3 8,0.14457,92.39262608,7518.71,23424.4,43.43539,44.51865,0.80846,156,96,12,24,0,0,0,115,0.74,0.12,0.42,32.16831808,3.606049249,11.66477222,104.0573983
0 1 8 3 9,0.121884,89.06916727,8795.44,23619.1,43.43539,44.51865,0.81518,168,108,0,0,0,0,0,115,0.68,0,0,36.73703332,4.077177309,11.11917908,100.1883464
0 1 8 4 0,0.118311,89.89745454,9074.09,23670.1,43.46785,44.55035,0.816,162,120,0,0,0,0,0,103,0.64,0,0,38.28048496,4.321410769,11.43976499,101.3372195
0 1 8 4 1,0.130669,87.14800315,8274.1,23584.2,43.46785,44.55035,0.81304,162,108,0,0,12,0,0,103,0.64,0.04,0.17,33.58685755,3.779845368,11.05129135,98.1992945
0 1 8 4 2,0.141973,88.60093449,7624.69,23481.6,43.46785,44.55035,0.8095,162,108,0,0,0,12,0,103,0.64,0.04,0.13,31.49658709,3.605456749,11.45334855,100.054283
0 1 8 4 3,0.172508,68.88749353,6289.06,23439.2,43.46785,44.55035,0.80804,162,108,0,0,0,0,12,103,0.64,0.04,0.12,20.12468349,2.277704385,8.791703354,77.67919687
0 1 8 4 4,0.128609,90.39278365,8411.63,23567.4,43.46785,44.55035,0.81246,162,108,0,12,0,0,0,109,0.67,0.04,0.15,35.35579346,3.943765781,11.34877285,101.7415565
0 1 8 4 5,0.129301,91.08481969,8425.22,23532.6,43.46785,44.55035,0.81126,162,120,0,12,0,0,0,103,0.64,0.04,0.14,35.41218119,3.929066503,11.36730967,102.4521294
0 1 8 4 6,0.127933,90.04021077,8512.98,23517,43.46785,44.55035,0.81072,162,120,12,0,0,0,0,109,0.67,0.04,0.12,35.32847856,3.873637796,11.08837798,101.1285887
0 1 8 4 7,0.128625,89.3059931,8500.49,23484.5,43.46785,44.55035,0.8096,162,132,12,0,0,0,0,103,0.64,0.04,0.12,35.05466923,4.024168143,11.58158328,100.8875764
0 1 8 4 8,0.149221,92.05066022,7414.93,23300.6,43.46785,44.55035,0.80326,162,108,12,24,0,0,0,115,0.71,0.12,0.39,31.04273116,3.473126797,11.59623513,103.6468953
0 1 8 4 9,0.126562,91.92305062,8590.23,23476.9,43.46785,44.55035,0.80934,174,120,0,0,0,0,0,115,0.66,0,0,36.44750282,3.987042694,11.29069415,103.2137448
0 1 8 5 0,0.123115,89.93440764,8708.44,23505.6,43.47096,44.5534,0.81024,168,132,0,0,0,0,0,103,0.61,0,0,37.12330491,4.475913865,12.3298876,102.2642952
0 1 8 5 1,0.135472,87.77435733,7971.98,23421.5,43.47096,44.5534,0.80734,168,120,0,0,12,0,0,103,0.61,0.04,0.16,32.75706055,3.800185776,11.51915967,99.29351699
0 1 8 5 2,0.146774,90.92333495,7415.46,23321.7,43.47096,44.5534,0.8039,168,120,0,0,0,12,0,103,0.61,0.04,0.12,31.23695474,3.550981253,11.66175565,102.5850906
0 1 8 5 3,0.177306,68.41934842,6114.6,23286.3,43.47096,44.5534,0.80268,168,120,0,0,0,0,12,103,0.61,0.04,0.11,19.5055041,2.259476613,8.963914606,77.38326305
0 1 8 5 4,0.133412,90.0817563,8105.06,23409.9,43.47096,44.5534,0.80694,168,120,0,12,0,0,0,109,0.65,0.04,0.14,33.92973537,3.752772935,11.20246538,101.2842217
0 1 8 5 5,0.134104,91.07283496,8146.12,23364.1,43.47096,44.5534,0.80536,168,132,0,12,0,0,0,103,0.61,0.04,0.13,34.33708755,3.985550041,11.95904296,103.0318779
0 1 8 5 6,0.132736,93.39920893,8210.86,23360.6,43.47096,44.5534,0.80524,168,132,12,0,0,0,0,109,0.65,0.04,0.12,35.27548838,3.827849485,11.36867906,104.767888
0 1 8 5 7,0.133428,91.71477575,8196.17,23315.3,43.47096,44.5534,0.80368,168,144,12,0,0,0,0,103,0.61,0.04,0.11,34.86669037,4.146358402,12.37884836,104.0936241
0 1 8 5 8,0.154022,92.16164964,7190.97,23147.7,43.47096,44.5534,0.7979,168,120,12,24,0,0,0,115,0.68,0.11,0.37,30.28179477,3.539353335,12.19756404,104.3592137
0 1 8 5 9,0.131365,90.88636839,8262.15,23323.5,43.47096,44.5534,0.80396,180,132,0,0,0,0,0,115,0.64,0,0,34.95137514,4.030437677,11.84672502,102.7330934
0 1 8 6 0,0.0946296,83.53712248,9189.21,36480.1,55.65614,56.51428,0.8523,192,132,0,0,0,0,0,127,0.66,0,0,43.91256656,4.459017237,9.44131708,92.97843956
0 1 8 6 1,0.103005,81.72490989,8567.06,36353.4,55.65614,56.51428,0.84934,192,120,0,0,12,0,0,127,0.66,0.04,0.15,39.65279328,4.19352936,9.665057058,91.38996694
0 1 8 6 2,0.110666,83.84726823,8087.52,36237,55.65614,56.51428,0.84662,192,120,0,0,0,12,0,127,0.66,0.04,0.11,37.74303332,3.881370795,9.610937971,93.45820619
0 1 8 6 3,0.13136,65.08865917,6849.43,36181.3,55.65614,56.51428,0.84532,192,120,0,0,0,0,12,127,0.66,0.04,0.1,24.65540299,2.510399272,7.378572823,72.46723199
0 1 8 6 4,0.101609,83.02468088,8704.43,36342.3,55.65614,56.51428,0.84908,192,120,0,12,0,0,0,133,0.69,0.04,0.13,40.83877434,4.320637648,9.823052171,92.84773304
0 1 8 6 5,0.102078,83.82571222,8700.86,36312.3,55.65614,56.51428,0.84838,192,132,0,12,0,0,0,127,0.66,0.04,0.12,41.02626036,4.325194943,9.878801676,93.70451389
0 1 8 6 6,0.101151,83.06195826,8811.13,36315.7,55.65614,56.51428,0.84846,192,132,12,0,0,0,0,133,0.69,0.04,0.11,41.06884899,4.368891836,9.887987328,92.94994558
0 1 8 6 7,0.10162,83.63511724,8768.19,36290.1,55.65615,56.51429,0.84786,192,144,12,0,0,0,0,127,0.66,0.03,0.1,41.18911525,4.406462122,10.0192603,93.65437754
0 1 8 6 8,0.115578,85.65966385,7840.32,36103.4,55.65615,56.28939,0.8435,192,120,12,24,0,0,0,139,0.72,0.1,0.34,37.19990835,4.076519503,10.54219699,96.20186085
0 1 8 6 9,0.100221,83.93095419,8935.2,36254.1,55.65614,56.51428,0.84702,204,132,0,0,0,0,0,139,0.68,0,0,41.87740277,4.449370008,9.977544712,93.90849891
0 1 8 7 0,0.160274,99.19288919,6638.98,23394.2,44.42611,45.48686,0.77976,228,156,0,0,0,0,0,151,0.66,0,0,31.69766887,4.037741431,14.47998153,113.6728707
0 1 8 7 1,0.172223,96.93650588,6263.44,23274.2,44.42611,45.48686,0.77576,228,144,0,0,12,0,0,151,0.66,0.03,0.12,28.64633168,3.491015321,13.45269614,110.389202
0 1 8 7 2,0.183152,95.27600291,5961.79,23139.8,44.42611,45.48686,0.77128,228,144,0,0,0,12,0,151,0.66,0.03,0.09,26.75293317,3.503871171,14.35906704,109.6350699
0 1 8 7 3,0.212675,77.91298474,5145.26,23088.2,44.42611,45.48686,0.76956,228,144,0,0,0,0,12,151,0.66,0.03,0.09,18.83322106,2.46026966,11.70753811,89.62052287
0 1 8 7 4,0.170231,96.89172204,6351.45,23252.6,44.42611,45.48686,0.77504,228,144,0,12,0,0,0,157,0.69,0.03,0.11,29.1942085,3.756288546,14.30750888,111.1992309
0 1 8 7 5,0.1709,97.68220665,6360.26,23207,44.42611,45.48686,0.77352,228,156,0,12,0,0,0,151,0.66,0.03,0.11,29.33635055,3.791287948,14.49757155,112.1797782
0 1 8 7 6,0.169577,96.51031881,6446.78,23196.8,44.42611,45.48686,0.77318,228,156,12,0,0,0,0,157,0.69,0.03,0.09,29.21240232,3.776896734,14.3307357,110.8410545
0 1 8 7 7,0.170247,97.18465078,6401.93,23151.2,44.42611,45.48686,0.77166,228,168,12,0,0,0,0,151,0.66,0.03,0.09,29.31746837,3.80504091,14.49456633,111.6792171
0 1 8 7 8,0.19016,98.55392533,5849.7,22967,44.42611,45.48686,0.76552,228,144,12,24,0,0,0,163,0.71,0.09,0.29,26.7651035,3.602448953,15.32792731,113.8818526
0 1 8 7 9,0.168252,97.76962685,6510.5,23141,44.42611,45.48686,0.77132,240,156,0,0,0,0,0,163,0.68,0,0,29.8725415,3.902221886,14.69056921,112.4601961
0 1 8 9 0,0.12639,89.5818801,8195.68,24247.5,44.41836,45.47928,0.80842,180,120,0,0,0,0,0,121,0.67,0,0,35.79066484,4.113884627,11.63405867,101.2159388
0 1 8 9 1,0.138342,90.44216062,7481.23,24191.7,44.41836,45.47928,0.80656,180,108,0,0,12,0,0,121,0.67,0.04,0.16,32.82938968,3.611391944,11.17879785,101.6209585
0 1 8 9 2,0.149274,89.32025739,6950.86,24111.3,44.41836,45.47928,0.80388,180,108,0,0,0,12,0,121,0.67,0.04,0.12,30.32564341,3.583305783,11.96835517,101.2886126
0 1 8 9 3,0.178805,70.94536304,5814.6,24073.5,44.41836,45.47928,0.80262,180,108,0,0,0,0,12,121,0.67,0.04,0.11,20.08623118,2.353406164,9.415491019,80.36085405
0 1 8 9 4,0.13635,92.32926457,7589.9,24179.1,44.41836,45.47928,0.80614,180,108,0,12,0,0,0,127,0.71,0.04,0.14,34.10053902,3.837132883,11.70653612,104.0358007
0 1 8 9 5,0.137019,93.46974575,7614.71,24102.9,44.41837,45.47929,0.8036,180,120,0,12,0,0,0,121,0.67,0.04,0.13,34.38703648,3.899394215,11.95485642,105.4246022
0 1 8 9 6,0.135696,91.32198744,7678.54,24144.9,44.41836,45.47928,0.805,180,120,12,0,0,0,0,127,0.71,0.04,0.12,34.02769822,3.950188155,11.99364683,103.3156343
0 1 8 9 7,0.136366,93.01503257,7786.6,24053.7,44.41745,45.3056,0.80196,180,132,12,0,0,0,0,121,0.67,0.04,0.11,34.4575204,3.972912528,12.12220245,105.137235
0 1 8 9 8,0.156284,92.61532242,6876.26,23892.4,44.41822,44.71096,0.79658,180,108,12,24,0,0,0,133,0.74,0.11,0.37,30.20671113,3.721594058,13.01397433,105.6292968
0 1 8 9 9,0.13437,93.31619023,7751.36,24105.9,44.41836,45.47928,0.8037,192,120,0,0,0,0,0,133,0.69,0,0,34.97414429,3.936535499,11.83539937,105.1515896
 0  1  8 10  0,0.118587,88.45187602,9007.96,24391.7,44.37562,45.4375,0.81444,168,120,0,0,0,0,0,109,0.65,0,0,37.57369256,4.23845625,11.24634015,99.69821616
 0  1  8 10  1,0.130557,86.86578721,8193.63,24290.5,44.37296,45.02052,0.81106,168,108,0,0,12,0,0,109,0.65,0.04,0.17,33.4662824,3.730308296,10.89710953,97.76289675
 0  1  8 10  2,0.141505,88.25651248,7572.15,24180.8,43.98245,44.76346,0.8074,168,108,0,0,0,12,0,109,0.65,0.04,0.12,31.42261677,3.548022897,11.23374671,99.4902592
 0  1  8 10  3,0.17108,67.74568894,6278.11,24129.3,43.78952,44.68081,0.80568,168,108,0,0,0,0,12,109,0.65,0.04,0.12,19.97162667,2.273960681,8.704596023,76.45028497
 0  1  8 10  4,0.128562,89.68523767,8319.23,24278.5,44.37416,44.96523,0.81066,168,108,0,12,0,0,0,115,0.68,0.04,0.15,35.03927841,3.86173335,11.1086512,100.7938889
